epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,261.958,1.69473,2.89396,1.78079,0.51011,0.54263,0.49675,0.21825,1.76111,2.66439,1.91678,0.00033033,0.00033033,0.00033033
